at,at_mcs,type,pid,pid_arg,mfa,atom,prompt,message,term,size,hash
1498737047,723438,send,"<0.62.0>","<0.86.0>",,,,,"{shell_cmd,<0.62.0>,
           {eval,[{call,1,
                        {remote,1,{atom,1,linkmon},{atom,1,judge}},
                        [{var,1,'Critic'},
                         {string,1,""Genesis""},
                         {string,1,""The Lambda Lies Down on Broadway""}]}]},
           cmd}","-1",
1498737047,723614,send,"<0.86.0>","<0.113.0>",,,,,"{<0.86.0>,{""Genesis"",""The Lambda Lies Down on Broadway""}}","-1",
1498737047,723626,send,"<0.113.0>","<0.86.0>",,,,,"{<0.113.0>,""They are terrible!""}","-1",
1498737047,723654,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.3.613>,{get_geometry,columns}}","-1",
1498737047,723685,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.3.614>,getopts}","-1",
1498737047,723746,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.3.615>,
            {requests,[{put_chars,unicode,<<""\""They are terrible!\"""">>},
                       {put_chars,unicode,""\n""}]}}","-1",
1498737047,723773,shell_output,,,,,,"""They are terrible!""
",,"-1",
1498737047,723809,send,"<0.86.0>","<0.62.0>",,,,,"{shell_rep,<0.86.0>,
           {value,""They are terrible!"",
                  [{'Critic',<0.113.0>},
                   {'Pid',<0.103.0>},
                   {'Ref',#Ref<0.0.2.112>}],
                  []}}","-1",
1498737047,723883,spawn,"<0.115.0>","<0.62.0>","erlang:apply/2",,,,,"-1",
1498737047,723889,link,"<0.115.0>","<0.62.0>",,,,,,"-1",
1498737047,723908,send,"<0.115.0>","<0.60.0>",,,,,"{io_request,<0.115.0>,#Ref<0.0.2.288>,
            {get_until,unicode,[""23"",62,32],erl_scan,tokens,[1,[]]}}","-1",
1498737047,723919,shell_input_expected,,,,,"23> ",,,"-1",
1498737061,635121,shell_input,,,,,"23> ","exit(Critic, solar_storm).
",,"-1",
1498737061,635458,exit,"<0.115.0>",,,,,,"{ok,[{call,1,{atom,1,exit},[{var,1,'Critic'},{atom,1,solar_storm}]}]}","-1",
1498737061,635685,send,"<0.62.0>","<0.86.0>",,,,,"{shell_cmd,<0.62.0>,
           {eval,[{call,1,
                        {atom,1,exit},
                        [{var,1,'Critic'},{atom,1,solar_storm}]}]},
           cmd}","-1",
1498737061,635882,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.2.293>,{get_geometry,columns}}","-1",
1498737061,635894,exit,"<0.113.0>",,,,,,"solar_storm","-1",
1498737061,635926,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.2.294>,getopts}","-1",
1498737061,635973,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.2.295>,
            {requests,[{put_chars,unicode,<<""true"">>},
                       {put_chars,unicode,""\n""}]}}","-1",
1498737061,635985,shell_output,,,,,,"true
",,"-1",
1498737061,636017,send,"<0.86.0>","<0.62.0>",,,,,"{shell_rep,<0.86.0>,
           {value,true,
                  [{'Critic',<0.113.0>},
                   {'Pid',<0.103.0>},
                   {'Ref',#Ref<0.0.2.112>}],
                  []}}","-1",
1498737061,636081,spawn,"<0.116.0>","<0.62.0>","erlang:apply/2",,,,,"-1",
1498737061,636087,link,"<0.116.0>","<0.62.0>",,,,,,"-1",
1498737061,636104,send,"<0.116.0>","<0.60.0>",,,,,"{io_request,<0.116.0>,#Ref<0.0.2.296>,
            {get_until,unicode,[""24"",62,32],erl_scan,tokens,[1,[]]}}","-1",
1498737061,636123,shell_input_expected,,,,,"24> ",,,"-1",
1498737077,363900,shell_input,,,,,"24> ","linkmon:judge(Critic, ""Genesis"", ""A trick of the Tail Recursion"").
",,"-1",
1498737077,364250,exit,"<0.116.0>",,,,,,"{ok,[{call,1,
           {remote,1,{atom,1,linkmon},{atom,1,judge}},
           [{var,1,'Critic'},
            {string,1,""Genesis""},
            {string,1,""A trick of the Tail Recursion""}]}]}","-1",
1498737077,364497,send,"<0.62.0>","<0.86.0>",,,,,"{shell_cmd,<0.62.0>,
           {eval,[{call,1,
                        {remote,1,{atom,1,linkmon},{atom,1,judge}},
                        [{var,1,'Critic'},
                         {string,1,""Genesis""},
                         {string,1,""A trick of the Tail Recursion""}]}]},
           cmd}","-1",
1498737077,364742,send_to_dead,"<0.86.0>","<0.113.0>",,,,,"{<0.86.0>,{""Genesis"",""A trick of the Tail Recursion""}}","-1",
1498737079,365501,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.2.303>,{get_geometry,columns}}","-1",
1498737079,365692,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.2.306>,getopts}","-1",
1498737079,365722,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.2.307>,
            {requests,[{put_chars,unicode,<<""timeout"">>},
                       {put_chars,unicode,""\n""}]}}","-1",
1498737079,365733,shell_output,,,,,,"timeout
",,"-1",
1498737079,365751,send,"<0.86.0>","<0.62.0>",,,,,"{shell_rep,<0.86.0>,
           {value,timeout,
                  [{'Critic',<0.113.0>},
                   {'Pid',<0.103.0>},
                   {'Ref',#Ref<0.0.2.112>}],
                  []}}","-1",
1498737079,365809,spawn,"<0.117.0>","<0.62.0>","erlang:apply/2",,,,,"-1",
1498737079,365814,link,"<0.117.0>","<0.62.0>",,,,,,"-1",
1498737079,365843,send,"<0.117.0>","<0.60.0>",,,,,"{io_request,<0.117.0>,#Ref<0.0.2.308>,
            {get_until,unicode,[""25"",62,32],erl_scan,tokens,[1,[]]}}","-1",
1498737079,365929,shell_input_expected,,,,,"25> ",,,"-1",
1498737094,675441,shell_input,,,,,"25> ","c(linkmon).
",,"-1",
1498737094,675721,exit,"<0.117.0>",,,,,,"{ok,[{call,1,{atom,1,c},[{atom,1,linkmon}]}]}","-1",
1498737094,675849,send,"<0.62.0>","<0.86.0>",,,,,"{shell_cmd,<0.62.0>,{eval,[{call,1,{atom,1,c},[{atom,1,linkmon}]}]},cmd}","-1",
1498737094,676000,send,"<0.86.0>",,,"code_server",,,"{code_call,<0.86.0>,{ensure_loaded,shell_default}}","-1",
1498737094,676075,spawn,"<0.118.0>","<0.86.0>","erlang:apply/2",,,,,"-1",
1498737094,676269,send,"<0.118.0>","<0.45.0>",,,,,"{'$gen_call',{<0.118.0>,#Ref<0.0.2.323>},{delete,""linkmon.beam""}}","-1",
1498737094,676473,spawn,"<0.119.0>","<0.118.0>","erlang:apply/2",,,,,"-1",
1498737094,676513,send,"<0.119.0>","<0.45.0>",,,,,"{'$gen_call',{<0.119.0>,#Ref<0.0.2.326>},{open,""linkmon.erl"",[read]}}","-1",
1498737094,676943,send,"<0.119.0>","<0.120.0>",,,,,"{file_request,<0.119.0>,#Ref<0.0.2.332>,{position,cur}}","-1",
1498737094,677085,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.2.334>,getopts}","-1",
1498737094,677138,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.2.335>,{setopts,[binary,{encoding,latin1}]}}","-1",
1498737094,677271,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.2.337>,{get_chars,'',32}}","-1",
1498737094,677475,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.2.339>,{get_chars,'',32}}","-1",
1498737094,677538,send,"<0.119.0>","<0.120.0>",,,,,"{file_request,<0.119.0>,#Ref<0.0.2.340>,{position,0}}","-1",
1498737094,677694,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.2.342>,
            {setopts,[{binary,false},{encoding,latin1}]}}","-1",
1498737094,677754,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.2.343>,{setopts,[{encoding,utf8}]}}","-1",
1498737094,677900,send,"<0.119.0>","<0.118.0>",,,,,"{epp_reply,<0.119.0>,{ok,<0.119.0>,none}}","-1",
1498737094,677938,send,"<0.118.0>","<0.119.0>",,,,,"{epp_request,<0.118.0>,scan_erl_form}","-1",
1498737094,678048,send,"<0.119.0>","<0.118.0>",,,,,"{epp_reply,<0.119.0>,
           {ok,[{'-',1},
                {atom,1,file},
                {'(',1},
                {string,1,""linkmon.erl""},
                {',',1},
                {integer,1,1},
                {')',1},
                {dot,1}]}}","-1",
1498737094,678121,send,"<0.118.0>","<0.119.0>",,,,,"{epp_request,<0.118.0>,scan_erl_form}","-1",
1498737094,678159,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.2.348>,
            {get_until,unicode,'',erl_scan,tokens,[1,[]]}}","-1",
1498737094,678364,send,"<0.119.0>","<0.118.0>",,,,,"{epp_reply,<0.119.0>,
           {ok,[{'-',1},
                {atom,1,module},
                {'(',1},
                {atom,1,linkmon},
                {')',1},
                {dot,1}]}}","-1",
1498737094,678481,send,"<0.118.0>","<0.119.0>",,,,,"{epp_request,<0.118.0>,scan_erl_form}","-1",
1498737094,678516,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.2.352>,
            {get_until,unicode,'',erl_scan,tokens,[1,[]]}}","-1",
1498737094,678589,send,"<0.119.0>","<0.118.0>",,,,,"{epp_reply,<0.119.0>,
           {ok,[{'-',2},
                {atom,2,compile},
                {'(',2},
                {'[',2},
                {atom,2,export_all},
                {']',2},
                {')',2},
                {dot,2}]}}","-1",
1498737094,678618,send,"<0.118.0>","<0.119.0>",,,,,"{epp_request,<0.118.0>,scan_erl_form}","-1",
1498737094,678630,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.2.354>,
            {get_until,unicode,'',erl_scan,tokens,[2,[]]}}","-1",
1498737094,678698,send,"<0.119.0>","<0.118.0>",,,,,"{epp_reply,<0.119.0>,
           {ok,[{atom,4,myproc},
                {'(',4},
                {')',4},
                {'->',4},
                {atom,5,timer},
                {':',5},
                {atom,5,sleep},
                {'(',5},
                {integer,5,5000},
                {')',5},
                {',',5},
                {atom,6,exit},
                {'(',6},
                {atom,6,reason},
                {')',6},
                {dot,6}]}}","-1",
1498737094,678742,send,"<0.118.0>","<0.119.0>",,,,,"{epp_request,<0.118.0>,scan_erl_form}","-1",
1498737094,678754,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.2.356>,
            {get_until,unicode,'',erl_scan,tokens,[6,[]]}}","-1",
1498737094,679056,send,"<0.119.0>","<0.118.0>",,,,,"{epp_reply,<0.119.0>,
           {ok,[{atom,8,chain},
                {'(',8},
                {integer,8,0},
                {')',8},
                {'->',8},
                {'receive',9},
                {var,10,'_'},
                {'->',10},
                {atom,10,ok},
                {'after',11},
                {integer,11,2000},
                {'->',11},
                {atom,12,exit},
                {'(',12},
                {string,12,""chain dies here""},
                {')',12},
                {'end',13},
                {';',13},
                {atom,14,chain},
                {'(',14},
                {var,14,'N'},
                {')',14},
                {'->',14},
                {var,15,'Pid'},
                {'=',15},
                {atom,15,spawn},
                {'(',15},
                {'fun',15},
                {'(',15},
                {')',15},
                {'->',15},
                {atom,15,chain},
                {'(',15},
                {var,15,'N'},
                {'-',15},
                {integer,15,1},
                {')',15},
                {'end',15},
                {')',15},
                {',',15},
                {atom,16,link},
                {'(',16},
                {var,16,'Pid'},
                {')',16},
                {',',16},
                {'receive',17},
                {var,18,'_'},
                {'->',18},
                {atom,18,ok},
                {'end',19},
                {dot,19}]}}","-1",
1498737094,679187,send,"<0.118.0>","<0.119.0>",,,,,"{epp_request,<0.118.0>,scan_erl_form}","-1",
1498737094,679207,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.1.57>,
            {get_until,unicode,'',erl_scan,tokens,[19,[]]}}","-1",
1498737094,679286,send,"<0.119.0>","<0.118.0>",,,,,"{epp_reply,<0.119.0>,
           {ok,[{atom,21,start_critic},
                {'(',21},
                {')',21},
                {'->',21},
                {atom,22,spawn},
                {'(',22},
                {atom,22,linkmon},
                {',',22},
                {atom,22,critic},
                {',',22},
                {'[',22},
                {']',22},
                {')',22},
                {dot,22}]}}","-1",
1498737094,679370,send,"<0.118.0>","<0.119.0>",,,,,"{epp_request,<0.118.0>,scan_erl_form}","-1",
1498737094,679383,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.1.59>,
            {get_until,unicode,'',erl_scan,tokens,[22,[]]}}","-1",
1498737094,679596,send,"<0.119.0>","<0.118.0>",,,,,"{epp_reply,<0.119.0>,
           {ok,[{atom,24,judge},
                {'(',24},
                {var,24,'Pid'},
                {',',24},
                {var,24,'Band'},
                {',',24},
                {var,24,'Album'},
                {')',24},
                {'->',24},
                {var,25,'Pid'},
                {'!',25},
                {'{',25},
                {atom,25,self},
                {'(',25},
                {')',25},
                {',',25},
                {'{',25},
                {var,25,'Band'},
                {',',25},
                {var,25,'Album'},
                {'}',25},
                {'}',25},
                {',',25},
                {'receive',26},
                {'{',27},
                {var,27,'Pid'},
                {',',27},
                {var,27,'Criticism'},
                {'}',27},
                {'->',27},
                {var,27,'Criticism'},
                {'after',28},
                {integer,28,2000},
                {'->',28},
                {atom,29,timeout},
                {'end',30},
                {dot,30}]}}","-1",
1498737094,679664,send,"<0.118.0>","<0.119.0>",,,,,"{epp_request,<0.118.0>,scan_erl_form}","-1",
1498737094,679682,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.1.61>,
            {get_until,unicode,'',erl_scan,tokens,[30,[]]}}","-1",
1498737094,680163,send,"<0.119.0>","<0.118.0>",,,,,"{epp_reply,<0.119.0>,
           {ok,[{atom,32,critic},
                {'(',32},
                {')',32},
                {'->',32},
                {'receive',33},
                {'{',34},
                {var,34,'From'},
                {',',34},
                {'{',34},
                {string,34,""Rage Against the Turing Machine""},
                {',',34},
                {string,34,""Unit Testify""},
                {'}',34},
                {'}',34},
                {'->',34},
                {var,35,'From'},
                {'!',35},
                {'{',35},
                {atom,35,self},
                {'(',35},
                {')',35},
                {',',35},
                {string,35,""They are great!""},
                {'}',35},
                {';',35},
                {'{',36},
                {var,36,'From'},
                {',',36},
                {'{',36},
                {string,36,""System of a Downtime""},
                {',',36},
                {string,36,""Memoize""},
                {'}',36},
                {'}',36},
                {'->',36},
                {var,37,'From'},
                {'!',37},
                {'{',37},
                {atom,37,self},
                {'(',37},
                {')',37},
                {',',37},
                {string,37,""They're not Johnny Crash but they're good.""},
                {'}',37},
                {';',37},
                {'{',38},
                {var,38,'From'},
                {',',38},
                {'{',38},
                {string,38,""Johnny Crash""},
                {',',38},
                {string,38,""The Token Ring of Fire""},
                {'}',38},
                {'}',38},
                {'->',38},
                {var,39,'From'},
                {'!',39},
                {'{',39},
                {atom,39,self},
                {'(',39},
                {')',39},
                {',',39},
                {string,39,""Simply incredible.""},
                {'}',39},
                {';',39},
                {'{',40},
                {var,40,'From'},
                {',',40},
                {'{',40},
                {var,40,'_Band'},
                {',',40},
                {var,40,'_Album'},
                {'}',40},
                {'}',40},
                {'->',40},
                {var,41,'From'},
                {'!',41},
                {'{',41},
                {atom,41,self},
                {'(',41},
                {')',41},
                {',',41},
                {string,41,""They are terrible!""},
                {'}',41},
                {'end',42},
                {',',42},
                {atom,43,critic},
                {'(',43},
                {')',43},
                {dot,43}]}}","-1",
1498737094,680350,send,"<0.118.0>","<0.119.0>",,,,,"{epp_request,<0.118.0>,scan_erl_form}","-1",
1498737094,680373,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.1.63>,
            {get_until,unicode,'',erl_scan,tokens,[43,[]]}}","-1",
1498737094,680453,send,"<0.119.0>","<0.118.0>",,,,,"{epp_reply,<0.119.0>,
           {ok,[{atom,46,start_critic2},
                {'(',46},
                {')',46},
                {'->',46},
                {atom,47,spawn},
                {'(',47},
                {atom,47,linkmon},
                {',',47},
                {atom,47,restarter},
                {',',47},
                {'[',47},
                {']',47},
                {')',47},
                {dot,47}]}}","-1",
1498737094,680486,send,"<0.118.0>","<0.119.0>",,,,,"{epp_request,<0.118.0>,scan_erl_form}","-1",
1498737094,680498,send,"<0.119.0>","<0.120.0>",,,,,"{io_request,<0.119.0>,#Ref<0.0.1.65>,
            {get_until,unicode,'',erl_scan,tokens,[47,[]]}}","-1",
